--------------------------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air   log_gf   A-Value   Elem. Element E_lower_lev.   J   Config.    E_upper_lev.   J   Config.    Ref.
     / nm        / nm              / 1/s   (Code) (Name)      / eV     lower lower          / eV     upper upper          
   586.1377    585.9753  -2.778 2.943e+04  22.00 Ti I        3.336503   6.0 (4F)4p y5G     5.451777   5.0 (4F)4d f5H K    
   586.1959    586.0335  -3.330 1.297e+04  22.00 Ti I        3.715941   4.0 (1G)sp x3G     5.831005   3.0 d2 4p2 g5G K    
   586.2753    586.1128  -2.481 7.123e+04  22.00 Ti I        2.578326   5.0 (2H)4s a1H     4.693104   4.0 a2D)4p u3F K    
   586.3936    586.2311  -2.453 2.278e+05  22.00 Ti I        3.111130   2.0 (2F)4s 3F      5.225481   1.0 s2 4p q3D  K    
   586.5336    586.3711  -3.764 4.769e+03  22.00 Ti I        3.569304   4.0 (4F)4p y5F     5.683150   3.0 s2F)4d 3F  K    
   586.6871    586.5245  -2.235 3.760e+05  22.00 Ti I        1.052926   1.0 s2 a3P         3.166220   1.0 (1D)sp z3P K    
   586.7110    586.5484  -3.596 4.466e+03  22.00 Ti I        3.569304   4.0 (4F)4p y5F     5.682511   5.0 s2F)4d f3H K    
   586.7211    586.5585  -3.818 3.274e+03  22.00 Ti I        3.921457   5.0 (4F)4p w3G     6.034628   4.0 s4F)5d k5F K    
   586.7860    586.6234  -3.522 1.941e+04  22.00 Ti I        3.175531   0.0 (3P)sp y5D     5.288469   1.0 s4F)4d 3D  K    
   586.7994    586.6368  -0.186 1.403e+07  22.00 Ti I        3.305098   4.0 (4F)4p y5G     5.417987   4.0 (4F)4d 5G  K    
   586.8077    586.6451  -0.840 4.000e+06  22.00 Ti I        1.066554   2.0 s2 a3P         3.179413   3.0 (4F)4p y3D MFW  
   586.8433    586.6807  -2.022 2.630e+05  22.00 Ti I        3.323201   2.0 (1D)sp x3F     5.435931   3.0 (4F)4d f5H K    
   586.8839    586.7213  -3.555 7.708e+03  22.00 Ti I        3.214509   4.0 (3P)sp y5D     5.327094   3.0 d4 3F1     K    
   586.8845    586.7219  -2.508 2.004e+05  22.00 Ti I        3.928541   0.0 (3P)sp y3P     6.041124   1.0 d2 4p2 e3D K    
   586.9453    586.7827  -3.689 7.924e+03  22.00 Ti I        3.089824   1.0 (3P)sp z3S     5.202188   2.0 s4F)4d e5D K    
   586.9735    586.8109  -3.646 1.458e+04  22.00 Ti I        3.170885   0.0 (3P)sp 3P      5.283147   1.0 s4F)4d e5P K    
   587.0628    586.9001  -1.763 4.772e+05  22.00 Ti I        3.943411   2.0 (3P)sp y3P     6.055352   3.0 d2 4p2 e3D K    
   587.0825    586.9198  -2.939 7.423e+04  22.00 Ti I        1.066554   2.0 s2 a3P         3.178425   1.0 (3P)sp y5D K    
   587.2275    587.0648  -3.215 2.358e+04  22.00 Ti I        3.708955   3.0 (1G)sp x3G     5.820303   2.0 d2 4p2 g5G K    
   587.2776    587.1149  -1.675 8.175e+05  22.00 Ti I        3.293566   3.0 (4F)4p y5G     5.404734   2.0 (4F)4d 5G  K    
   587.2843    587.1216  -2.542 5.552e+05  22.00 Ti I        2.487481   1.0 (2P)4s a1P     4.598625   0.0 a2D)4p w3P K    
   587.4058    587.2430  -1.392 1.568e+06  22.00 Ti I        3.186392   2.0 (3P)sp y5D     5.297100   2.0 s4F)4d e5P K    
   587.5906    587.4278  -3.104 5.068e+04  22.00 Ti I        3.178425   1.0 (3P)sp y5D     5.288469   1.0 s4F)4d 3D  K    
   587.7362    587.5733  -4.079 1.789e+03  22.00 Ti I        3.350755   4.0 (1D)sp x3F     5.460276   4.0 (4F)4d f5F K    
   587.8353    587.6724  -4.372 9.107e+02  22.00 Ti I        1.460138   4.0 (4F)4s b3F     3.569304   4.0 (4F)4p y5F K    
   587.9286    587.7657  -0.079 1.462e+07  22.00 Ti I        3.319425   5.0 (4F)4p y5G     5.428256   5.0 (4F)4d 5G  K    
   587.9372    587.7743  -2.059 1.872e+05  22.00 Ti I        3.334299   3.0 (1D)sp x3F     5.443099   4.0 (4F)4d f5H K    
   588.0072    587.8443  -3.939 4.440e+03  22.00 Ti I        2.661877   3.0 (3F)sp z3G     4.770426   2.0 d4 3D      K    
   588.1899    588.0269  -2.045 3.476e+05  22.00 Ti I        1.052926   1.0 s2 a3P         3.160820   2.0 (1D)sp z3P MFW  
   588.2579    588.0949  -2.727 1.205e+05  22.00 Ti I        3.933473   1.0 (3P)sp y3P     6.041124   1.0 d2 4p2 e3D K    
   588.2677    588.1047  -1.949 7.225e+05  22.00 Ti I        3.175531   0.0 (3P)sp y5D     5.283147   1.0 s4F)4d e5P K    
   588.2689    588.1059  -4.277 2.037e+03  22.00 Ti I        1.443153   3.0 (4F)4s b3F     3.550764   2.0 (4F)4p y5F K    
   588.2804    588.1174  -2.115 2.958e+05  22.00 Ti I        3.933473   1.0 (3P)sp y3P     6.041043   2.0 d2 4p2 e3D K    
   588.6664    588.5033  -2.091 1.734e+05  22.00 Ti I        3.127777   3.0 (3F)sp y3F     5.233964   4.0 s4F)4d e3H K    
   588.9193    588.7561  -3.981 6.697e+03  22.00 Ti I        3.089824   1.0 (3P)sp z3S     5.195108   1.0 s4F)4d e5D K    
   588.9365    588.7733  -1.159 1.212e+06  22.00 Ti I        3.147752   4.0 (3F)sp y3F     5.252974   5.0 s4F)4d e3H K    
   588.9454    588.7822  -1.270 1.475e+06  22.00 Ti I        3.214509   4.0 (3P)sp y5D     5.319699   3.0 s4F)4d 3D  K    
   588.9586    588.7954  -1.594 6.996e+05  22.00 Ti I        3.305098   4.0 (4F)4p y5G     5.410241   3.0 (4F)4d 5G  K    
   589.0198    588.8566   0.014 1.527e+07  22.00 Ti I        3.336503   6.0 (4F)4p y5G     5.441427   6.0 (4F)4d f5G K    
   589.0763    588.9131  -1.551 1.802e+06  22.00 Ti I        3.178425   1.0 (3P)sp y5D     5.283147   1.0 s4F)4d e5P K    
   589.1858    589.0226  -1.518 1.166e+06  22.00 Ti I        3.198494   3.0 (3P)sp y5D     5.302825   2.0 s4F)4d 3D  K    
   589.1888    589.0256  -3.292 8.917e+03  22.00 Ti I        3.904197   4.0 (4F)4p w3G     6.008518   5.0 d2 4p2 j5F K    
   589.4995    589.3362  -3.296 3.236e+04  22.00 Ti I        2.505652   2.0 2D2)4s b1D     4.608863   1.0 a2D)4p w3P K    
   589.5725    589.4092  -4.849 3.881e+02  22.00 Ti I        0.000000   2.0 s2 a3F         2.102951   3.0 (3F)sp z5F K    
   589.7130    589.5496  -1.452 7.527e+05  22.00 Ti I        3.127777   3.0 (3F)sp y3F     5.230227   4.0 s4F)4d e5D K    
   589.7986    589.6352  -3.807 3.323e+03  22.00 Ti I        3.889856   3.0 (4F)4p w3G     5.992001   4.0 d2 4p2 j5F K    
   589.8177    589.6543  -2.319 3.066e+05  22.00 Ti I        3.186392   2.0 (3P)sp y5D     5.288469   1.0 s4F)4d 3D  K    
   589.9096    589.7462  -3.635 8.884e+03  22.00 Ti I        3.677526   1.0 (3F)sp w3D     5.779275   2.0 s2D)5s 1D  K    
   589.9138    589.7504  -3.384 2.639e+04  22.00 Ti I        2.231156   0.0 (2P)4s b3P     4.332890   1.0 (3P)sp y1P K    
   589.9423    589.7789  -3.322 1.304e+04  22.00 Ti I        3.334299   3.0 (1D)sp x3F     5.435931   3.0 (4F)4d f5H K    
   589.9444    589.7810  -3.082 3.173e+04  22.00 Ti I        3.089824   1.0 (3P)sp z3S     5.191450   2.0 s4F)4d g3F K    
   589.9616    589.7982  -3.286 9.919e+04  22.00 Ti I        3.089824   1.0 (3P)sp z3S     5.191388   0.0 s4F)4d e5D K    
   589.9743    589.8108  -4.259 1.508e+03  22.00 Ti I        3.112360   2.0 (3P)sp z5S     5.213878   3.0 s4F)4d e5D K    
   590.0929    589.9294  -1.154 2.687e+06  22.00 Ti I        1.052926   1.0 s2 a3P         3.154022   2.0 (4F)4p y3D MFW  
   590.1135    589.9500  -2.307 8.587e+04  22.00 Ti I        3.350755   4.0 (1D)sp x3F     5.451777   5.0 (4F)4d f5H K    
   590.1322    589.9687  -2.842 3.937e+04  22.00 Ti I        3.112922   2.0 (3F)sp y3F     5.213878   3.0 s4F)4d e5D K    
   590.3584    590.1948  -4.315 1.030e+03  22.00 Ti I        2.676632   4.0 (3F)sp z3G     4.776784   4.0 d4 1G2     K    
   590.4951    590.3315  -2.145 4.566e+05  22.00 Ti I        1.066554   2.0 s2 a3P         3.166220   1.0 (1D)sp z3P MFW  
   590.5461    590.3825  -3.402 8.421e+03  22.00 Ti I        3.569304   4.0 (4F)4p y5F     5.668788   4.0 s2F)4d f3H K    
   590.5977    590.4341  -1.086 2.241e+06  22.00 Ti I        3.214509   4.0 (3P)sp y5D     5.313810   3.0 s4F)4d e5P K    
   590.7932    590.6295  -1.391 1.553e+06  22.00 Ti I        3.198494   3.0 (3P)sp y5D     5.297100   2.0 s4F)4d e5P K    
   590.8055    590.6418  -1.742 3.846e+05  22.00 Ti I        3.319425   5.0 (4F)4p y5G     5.417987   4.0 (4F)4d 5G  K    
   590.8083    590.6446  -1.610 6.701e+05  22.00 Ti I        1.460138   4.0 (4F)4s b3F     3.558691   3.0 (4F)4p y5F MFW  
   591.0445    590.8808  -3.900 8.012e+03  22.00 Ti I        3.943411   2.0 (3P)sp y3P     6.041124   1.0 d2 4p2 e3D K    
   591.0672    590.9035  -2.787 6.236e+04  22.00 Ti I        3.943411   2.0 (3P)sp y3P     6.041043   2.0 d2 4p2 e3D K    
   591.3147    591.1509  -1.645 1.440e+06  22.00 Ti I        3.186392   2.0 (3P)sp y5D     5.283147   1.0 s4F)4d e5P K    
   591.5367    591.3728  -4.198 1.343e+03  22.00 Ti I        0.021094   3.0 s2 a3F         2.117062   4.0 (3F)sp z5F K    
   591.9009    591.7369  -3.402 6.859e+03  22.00 Ti I        2.578326   5.0 (2H)4s a1H     4.673005   5.0 (2G)4p v3G K    
   592.0175    591.8535  -1.460 1.320e+06  22.00 Ti I        1.066554   2.0 s2 a3P         3.160820   2.0 (1D)sp z3P MFW  
   592.0715    591.9075  -4.030 3.551e+03  22.00 Ti I        2.249729   2.0 (2P)4s b3P     4.343803   2.0 (3P)sp x1D K    
   592.1322    591.9682  -3.605 6.748e+03  22.00 Ti I        2.676632   4.0 (3F)sp z3G     4.770492   3.0 d4 3D      K    
   592.2162    592.0521  -3.262 3.468e+04  22.00 Ti I        2.239326   1.0 (2P)4s b3P     4.332890   1.0 (3P)sp y1P K    
   592.2188    592.0547  -2.977 2.865e+04  22.00 Ti I        3.112360   2.0 (3P)sp z5S     5.205914   3.0 s4F)4d g3F K    
   592.3566    592.1925  -2.186 1.770e+05  22.00 Ti I        3.690845   2.0 (3F)sp w3D     5.783912   3.0 s2F)4d f1F K    
   592.3750    592.2109  -1.466 2.167e+06  22.00 Ti I        1.046007   0.0 s2 a3P         3.139009   1.0 (4F)4p y3D MFW  
   592.3779    592.2138  -1.602 6.789e+05  22.00 Ti I        3.112922   2.0 (3F)sp y3F     5.205914   3.0 s4F)4d g3F K    
   592.4228    592.2587  -2.603 5.268e+04  22.00 Ti I        3.127777   3.0 (3F)sp y3F     5.220610   4.0 s4F)4d g3F K    
   592.5611    592.3970  -3.585 5.488e+03  22.00 Ti I        3.350755   4.0 (1D)sp x3F     5.443099   4.0 (4F)4d f5H K    
   592.7287    592.5645  -2.201 1.086e+05  22.00 Ti I        3.336503   6.0 (4F)4p y5G     5.428256   5.0 (4F)4d 5G  K    
   593.1309    592.9666  -3.418 1.448e+04  22.00 Ti I        3.108140   3.0 (2F)4s 3F      5.198475   2.0 (2P)4p u3P K    
   593.2745    593.1102  -3.940 4.352e+03  22.00 Ti I        3.112360   2.0 (3P)sp z5S     5.202188   2.0 s4F)4d e5D K    
   593.4342    593.2698  -3.610 9.298e+03  22.00 Ti I        3.112922   2.0 (3F)sp y3F     5.202188   2.0 s4F)4d e5D K    
   593.4392    593.2748  -3.875 8.419e+03  22.00 Ti I        3.111130   2.0 (2F)4s 3F      5.200379   1.0 (2P)4p u3P K    
   593.6718    593.5074  -2.900 4.765e+04  22.00 Ti I        3.690845   2.0 (3F)sp w3D     5.779275   2.0 s2D)5s 1D  K    
   593.8499    593.6854  -2.438 7.665e+04  22.00 Ti I        3.904197   4.0 (4F)4p w3G     5.992001   4.0 d2 4p2 j5F K    
   593.9454    593.7809  -1.890 4.872e+05  22.00 Ti I        1.066554   2.0 s2 a3P         3.154022   2.0 (4F)4p y3D MFW  
   593.9976    593.8331  -2.854 3.780e+04  22.00 Ti I        3.889856   3.0 (4F)4p w3G     5.977141   3.0 d2 4p2 j5F K    
   594.0613    593.8968  -3.710 3.350e+03  22.00 Ti I        3.921457   5.0 (4F)4p w3G     6.008518   5.0 d2 4p2 j5F K    
   594.2295    594.0649  -3.822 2.587e+03  22.00 Ti I        0.047966   4.0 s2 a3F         2.134436   5.0 (3F)sp z5F K    
   594.3028    594.1382  -1.942 2.398e+05  22.00 Ti I        3.147752   4.0 (3F)sp y3F     5.233964   4.0 s4F)4d e3H K    
   594.3344    594.1698  -2.375 1.138e+05  22.00 Ti I        3.127777   3.0 (3F)sp y3F     5.213878   3.0 s4F)4d e5D K    
   594.3397    594.1751  -1.510 1.945e+06  22.00 Ti I        1.052926   1.0 s2 a3P         3.139009   1.0 (4F)4p y3D MFW  
   594.4494    594.2847  -2.685 4.332e+04  22.00 Ti I        2.578326   5.0 (2H)4s a1H     4.664024   4.0 (2G)4p v3G K    
   594.6307    594.4660  -4.059 5.489e+03  22.00 Ti I        0.000000   2.0 s2 a3F         2.085062   1.0 (3F)sp z5F K    
   595.1733    595.0085  -2.961 6.866e+04  22.00 Ti I        2.249729   2.0 (2P)4s b3P     4.332890   1.0 (3P)sp y1P K    
   595.2914    595.1265  -2.879 8.290e+04  22.00 Ti I        3.112360   2.0 (3P)sp z5S     5.195108   1.0 s4F)4d e5D K    
   595.3695    595.2046  -1.854 2.926e+05  22.00 Ti I        3.147752   4.0 (3F)sp y3F     5.230227   4.0 s4F)4d e5D K    
   595.4757    595.3108  -3.612 9.192e+03  22.00 Ti I        3.089824   1.0 (3P)sp z3S     5.171928   2.0 s4F)4d e5G K    
   595.4809    595.3160  -0.329 6.783e+06  22.00 Ti I        1.887088   5.0 (2G)4s a3G     3.969173   6.0 (1G)sp z3H MFW  
   595.6388    595.4738  -2.711 7.315e+04  22.00 Ti I        3.323201   2.0 (1D)sp x3F     5.404734   2.0 (4F)4d 5G  K    
   595.6760    595.5110  -2.976 2.207e+04  22.00 Ti I        2.695380   5.0 (3F)sp z3G     4.776784   4.0 d4 1G2     K    
   595.6867    595.5217  -3.194 1.336e+04  22.00 Ti I        2.407969   3.0 (3F)sp z3F     4.489335   4.0 s4F)5s e5F K    
   595.7235    595.5585  -2.300 1.047e+05  22.00 Ti I        3.061776   4.0 (3F)sp z1G     5.143014   4.0 s4F)4d 3F  K    
   595.7936    595.6286  -3.893 4.808e+03  22.00 Ti I        3.933473   1.0 (3P)sp y3P     6.014466   2.0 s4F)5d k5F K    
   595.8585    595.6935  -3.968 2.889e+03  22.00 Ti I        3.943411   2.0 (3P)sp y3P     6.024176   3.0 s4F)5d k5F K    
   595.9006    595.7356  -1.023 1.620e+06  22.00 Ti I        3.147752   4.0 (3F)sp y3F     5.228370   5.0 s4F)4d e3G K    
   596.0402    595.8751  -2.863 2.340e+04  22.00 Ti I        2.426863   4.0 (3F)sp z3F     4.506995   5.0 s4F)5s e5F K    
   596.1765    596.0114  -3.805 4.200e+03  22.00 Ti I        2.395745   2.0 (3F)sp z3F     4.475401   3.0 s4F)5s e5F K    
   596.3388    596.1736  -3.067 3.215e+04  22.00 Ti I        3.112360   2.0 (3P)sp z5S     5.191450   2.0 s4F)4d g3F K    
   596.4840    596.3188  -3.251 1.503e+04  22.00 Ti I        3.112360   2.0 (3P)sp z5S     5.190944   3.0 s4F)4d 3G  K    
   596.5002    596.3350  -1.859 5.187e+05  22.00 Ti I        3.112922   2.0 (3F)sp y3F     5.191450   2.0 s4F)4d g3F K    
   596.6122    596.4470  -1.631 6.261e+05  22.00 Ti I        3.127777   3.0 (3F)sp y3F     5.205914   3.0 s4F)4d g3F K    
   596.6454    596.4802  -1.129 1.989e+06  22.00 Ti I        3.112922   2.0 (3F)sp y3F     5.190944   3.0 s4F)4d 3G  K    
   596.6970    596.5317  -3.412 8.061e+03  22.00 Ti I        3.409339   3.0 (2F)4s a1F     5.487181   4.0 s4F)5p t3G K    
   596.7481    596.5828  -0.409 6.640e+06  22.00 Ti I        1.879204   4.0 (2G)4s a3G     3.956868   5.0 (1G)sp z3H MFW  
   596.9681    596.8028  -4.418 1.430e+03  22.00 Ti I        2.334099   1.0 (2P)4s c3P     4.410997   2.0 (4P)4p w5D K    
   596.9988    596.8335  -3.799 5.946e+03  22.00 Ti I        3.089824   1.0 (3P)sp z3S     5.166616   2.0 (2D1)4s 1D K    
   597.0792    596.9138  -1.050 1.853e+06  22.00 Ti I        3.127777   3.0 (3F)sp y3F     5.204289   4.0 s4F)4D 3G  K    
   597.0857    596.9203  -3.035 1.918e+04  22.00 Ti I        3.869052   3.0 (3P)sp v3D     5.945541   4.0 (2G)5s 1G  K    
   597.2430    597.0776  -2.662 5.817e+04  22.00 Ti I        3.334299   3.0 (1D)sp x3F     5.410241   3.0 (4F)4d 5G  K    
   597.2605    597.0951  -3.298 1.345e+04  22.00 Ti I        3.708031   2.0 (4F)4p x5D     5.783912   3.0 s2F)4d f1F K    
   597.2830    597.1176  -1.972 2.849e+05  22.00 Ti I        2.395745   2.0 (3F)sp z3F     4.471548   3.0 d4 b3G     K    
   597.3178    597.1524  -4.303 1.329e+03  22.00 Ti I        2.344714   2.0 (2P)4s c3P     4.420396   3.0 (4P)4p w5D K    
   597.4389    597.2734  -1.982 2.783e+05  22.00 Ti I        3.708650   3.0 (3F)sp w3D     5.783912   3.0 s2F)4d f1F K    
   597.5264    597.3609  -4.047 2.395e+03  22.00 Ti I        3.708955   3.0 (1G)sp x3G     5.783912   3.0 s2F)4d f1F K    
   597.5812    597.4157  -2.934 1.977e+04  22.00 Ti I        3.582654   5.0 (4F)4p y5F     5.657421   5.0 s2F)4d 3G  K    
   597.5991    597.4336  -2.692 7.592e+04  22.00 Ti I        3.889856   3.0 (4F)4p w3G     5.964561   2.0 d2 4p2 j5F K    
   598.0197    597.8541  -0.496 6.614e+06  22.00 Ti I        1.873167   3.0 (2G)4s a3G     3.946413   4.0 (1G)sp z3H MFW  
   598.1071    597.9415  -1.971 2.848e+05  22.00 Ti I        3.904197   4.0 (4F)4p w3G     5.977141   3.0 d2 4p2 j5F K    
   598.1317    597.9661  -2.086 1.699e+05  22.00 Ti I        3.147752   4.0 (3F)sp y3F     5.220610   4.0 s4F)4d g3F K    
   598.2365    598.0708  -1.845 3.804e+05  22.00 Ti I        3.112922   2.0 (3F)sp y3F     5.185417   3.0 s4F)4d e5H K    
   598.2481    598.0824  -3.577 1.645e+04  22.00 Ti I        1.066554   2.0 s2 a3P         3.139009   1.0 (4F)4p y3D K    
   598.4189    598.2532  -1.843 2.971e+05  22.00 Ti I        2.407969   3.0 (3F)sp z3F     4.479832   4.0 d4 b3G     K    
   598.4284    598.2627  -3.594 5.271e+03  22.00 Ti I        3.569304   4.0 (4F)4p y5F     5.641134   4.0 s4F)4d 3G  K    
   598.4567    598.2910  -3.721 1.180e+04  22.00 Ti I        2.333147   0.0 (2P)4s c3P     4.404879   1.0 (4P)4p w5D K    
   598.5320    598.3663  -3.167 1.408e+04  22.00 Ti I        3.869052   3.0 (3P)sp v3D     5.940523   4.0 s4F)5d g5H K    
   598.6237    598.4579  -4.008 3.655e+03  22.00 Ti I        0.021094   3.0 s2 a3F         2.092248   2.0 (3F)sp z5F K    
   598.7319    598.5661  -3.573 1.658e+04  22.00 Ti I        2.334099   1.0 (2P)4s c3P     4.404879   1.0 (4P)4p w5D K    
   598.7744    598.6086  -3.755 4.672e+03  22.00 Ti I        3.558691   3.0 (4F)4p y5F     5.629324   3.0 s2F)4d 3G  K    
   598.8002    598.6344  -1.902 2.590e+05  22.00 Ti I        3.921457   5.0 (4F)4p w3G     5.992001   4.0 d2 4p2 j5F K    
   598.8316    598.6658  -3.656 8.214e+03  22.00 Ti I        3.334299   3.0 (1D)sp x3F     5.404734   2.0 (4F)4d 5G  K    
   598.8648    598.6990  -3.576 9.874e+03  22.00 Ti I        3.708955   3.0 (1G)sp x3G     5.779275   2.0 s2D)5s 1D  K    
   599.0213    598.8554  -1.774 2.843e+05  22.00 Ti I        1.887088   5.0 (2G)4s a3G     3.956868   5.0 (1G)sp z3H K    
   599.1621    598.9962  -2.114 1.588e+05  22.00 Ti I        3.127777   3.0 (3F)sp y3F     5.197070   4.0 s4F)4d e5H K    
   599.2192    599.0533  -4.952 2.305e+02  22.00 Ti I        0.047966   4.0 s2 a3F         2.117062   4.0 (3F)sp z5F K    
   599.2878    599.1219  -3.672 7.905e+03  22.00 Ti I        3.866324   1.0 (3P)sp v3D     5.935183   2.0 s4F)5d h5G K    
   599.6059    599.4399  -3.474 6.229e+04  22.00 Ti I        2.334099   1.0 (2P)4s c3P     4.401861   0.0 (4P)4p w5D K    
   599.7324    599.5663  -0.851 3.733e+06  22.00 Ti I        3.061776   4.0 (3F)sp z1G     5.129102   3.0 s2F)5s 3F  K    
   599.7593    599.5932  -2.827 3.069e+04  22.00 Ti I        3.350755   4.0 (1D)sp x3F     5.417987   4.0 (4F)4d 5G  K    
   599.7661    599.6000  -1.740 3.749e+05  22.00 Ti I        1.879204   4.0 (2G)4s a3G     3.946413   4.0 (1G)sp z3H K    
   599.8806    599.7145  -4.645 4.664e+02  22.00 Ti I        1.502489   4.0 s2 a1G         3.569304   4.0 (4F)4p y5F K    
   600.0348    599.8687  -3.295 1.878e+04  22.00 Ti I        2.344714   2.0 (2P)4s c3P     4.410997   2.0 (4P)4p w5D K    
   600.0674    599.9012  -0.951 2.304e+06  22.00 Ti I        2.174706   3.0 2D2)4s a3D     4.240878   4.0 (1G)sp v3F K    
   600.0804    599.9142  -3.860 3.653e+03  22.00 Ti I        3.147752   4.0 (3F)sp y3F     5.213878   3.0 s4F)4d e5D K    
   600.0888    599.9226  -2.610 6.495e+04  22.00 Ti I        3.717815   3.0 (4F)4p x5D     5.783912   3.0 s2F)4d f1F K    
   600.1320    599.9658  -1.479 5.588e+05  22.00 Ti I        2.236329   4.0 (2H)4s a3H     4.302278   5.0 (2G)4p z1H K    
   600.4294    600.2631  -1.076 2.219e+06  22.00 Ti I        2.160283   2.0 2D2)4s a3D     4.225208   3.0 (1G)sp v3F K    
   600.4327    600.2664  -3.928 3.120e+03  22.00 Ti I        3.112360   2.0 (3P)sp z5S     5.177274   3.0 s4F)4d e5G K    
   600.5962    600.4299  -3.752 4.676e+03  22.00 Ti I        3.112922   2.0 (3F)sp y3F     5.177274   3.0 s4F)4d e5G K    
   600.6121    600.4458  -3.792 4.264e+03  22.00 Ti I        3.867150   2.0 (3P)sp v3D     5.931447   3.0 s4F)5d g5H K    
   600.6207    600.4544  -4.463 9.096e+02  22.00 Ti I        2.296815   2.0 (3F)sp z5D     4.361082   3.0 d4 3F2     K    
   600.6636    600.4973  -4.455 7.205e+02  22.00 Ti I        2.305355   3.0 (3F)sp z5D     4.369476   4.0 d4 3F2     K    
   600.7939    600.6275  -3.031 3.441e+04  22.00 Ti I        3.127777   3.0 (3F)sp y3F     5.191450   2.0 s4F)4d g3F K    
   600.8213    600.6549  -2.974 2.802e+04  22.00 Ti I        2.407969   3.0 (3F)sp z3F     4.471548   3.0 d4 b3G     K    
   600.9376    600.7712  -3.184 2.418e+04  22.00 Ti I        3.139009   1.0 (4F)4p y3D     5.202188   2.0 s4F)4d e5D K    
   600.9380    600.7716  -4.855 5.158e+02  22.00 Ti I        2.291572   1.0 (3F)sp z5D     4.354749   2.0 d4 3F2     K    
   600.9412    600.7748  -3.538 7.645e+03  22.00 Ti I        3.127777   3.0 (3F)sp y3F     5.190944   3.0 s4F)4d 3G  K    
   601.1015    600.9351  -4.164 4.218e+03  22.00 Ti I        2.395745   2.0 (3F)sp z3F     4.458361   1.0 s4F)5s e5F K    
   601.1438    600.9774  -4.843 2.944e+02  22.00 Ti I        2.426863   4.0 (3F)sp z3F     4.489335   4.0 s4F)5s e5F K    
   601.3359    601.1694  -2.731 3.115e+04  22.00 Ti I        3.147752   4.0 (3F)sp y3F     5.209565   5.0 s4F)4d e5H K    
   601.4401    601.2736  -1.707 3.291e+05  22.00 Ti I        2.426863   4.0 (3F)sp z3F     4.488319   5.0 d4 b3G     K    
   601.5081    601.3416  -3.100 2.092e+04  22.00 Ti I        1.066554   2.0 s2 a3P         3.127777   3.0 (3F)sp y3F MFW  
   601.6431    601.4765  -2.403 2.428e+05  22.00 Ti I        2.333147   0.0 (2P)4s c3P     4.393907   1.0 y3S        K    
   601.8168    601.6502  -3.539 1.774e+04  22.00 Ti I        2.344714   2.0 (2P)4s c3P     4.404879   1.0 (4P)4p w5D K    
